id	description	condition	37	40	43	46	49	52	55	58	61	64	sumUniPeps	sumPSMs	countNum
P47755	F-actin-capping protein subunit alpha-2 OS=Homo sapiens GN=CAPZA2 PE=1 SV=3	Ctrl.1	1	1.025882890346147	1.0436227448035555	1.0171041386218274	0.878432697190187	0.7365087817564363	0.4761971507068483	0.21121687275536077	0.10385896920835318	0.08195767152216055	8	63	12
P47756-2	Isoform 2 of F-actin-capping protein subunit beta OS=Homo sapiens GN=CAPZB	Ctrl.1	1	1.0309665518443936	0.9837427512492529	1.0290935783698252	0.8953256336746137	0.685822081888367	0.5739714706238439	0.4416352793975725	0.2137098020248806	0.08842801401075219	16	185	24
P47813	Eukaryotic translation initiation factor 1A, X-chromosomal OS=Homo sapiens GN=EIF1AX PE=1 SV=2	Ctrl.1	1	1.0421506071405358	1.0008513208361964	1.0201014985588268	0.8506090370981901	0.6030682861853965	0.2897016886429496	0.11318798922775315	0.06391321182052503	0.047449178249671896	8	66	11
P47897	Glutamine--tRNA ligase OS=Homo sapiens GN=QARS PE=1 SV=1	Ctrl.1	1	0.9303100541791125	0.7356684922385719	0.3846611919149347	0.20271523781312006	0.1251651160007427	0.06699351549868209	0.05053035233381837	0.04094440132252385	0.03343010285772338	25	76	25
P47914	60S ribosomal protein L29 OS=Homo sapiens GN=RPL29 PE=1 SV=2	Ctrl.1	1	0.824569895015585	0.8924970467855541	0.7633276639558705	0.7740939718451988	0.68478765944208	0.7713307460118533	0.5113671656182419	0.4893355280008948	0.18979671299868758	4	15	4
P47974	Zinc finger protein 36, C3H1 type-like 2 OS=Homo sapiens GN=ZFP36L2 PE=1 SV=3	Ctrl.1	1	0.9547116293706958	0.7613313466189872	0.6554227062238888	0.4481596679103782	0.25964003401806957	0.13941893765941948	0.10409252580766584	0.08987795412261333	0.09597674691410907	4	8	4
P47985	Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Homo sapiens GN=UQCRFS1 PE=1 SV=2	Ctrl.1	1	0.951661432471748	0.7632322987953142	0.5894807876099	0.47896443444080333	0.32998076036559437	0.21637094870520296	0.21222747980203716	0.18275184004931375	0.15528821972619894	5	13	6
P48029	Sodium- and chloride-dependent creatine transporter 1 OS=Homo sapiens GN=SLC6A8 PE=1 SV=1	Ctrl.1	1	1.0207992288479004	0.9837427512492529	0.9201895006588439	0.765150652529914	0.6113436657556937	0.5142204973412354	0.5053035233381837	0.44539519487428386	0.43674811797993457	1	2	1
P48059-3	Isoform 3 of LIM and senescent cell antigen-like-containing domain protein 1 OS=Homo sapiens GN=LIMS1	Ctrl.1	1	0.9465777709735015	0.9020018076671894	0.7673241438718699	0.6846607786923516	0.6009994412928223	0.48434501069993136	0.3193518267497321	0.188743703657488	0.08842801401075219	10	23	9
P48147	Prolyl endopeptidase OS=Homo sapiens GN=PREP PE=1 SV=2	Ctrl.1	1	1.0075817089524597	0.9951484643072153	0.9211886206378438	0.538586563209368	0.21515986882772298	0.10682749768708766	0.07579552850072754	0.05891999214704652	0.056076301567794064	36	110	36
P48163	NADP-dependent malic enzyme OS=Homo sapiens GN=ME1 PE=1 SV=1	Ctrl.1	1	0.958778558569293	0.9561789446925106	0.8912150212678488	0.8039050362294811	0.6672024778551987	0.5459066195365581	0.4436564934909253	0.1937369233309665	0.10029030857317016	12	27	11
P48200	Iron-responsive element-binding protein 2 OS=Homo sapiens GN=IREB2 PE=1 SV=3	Ctrl.1	1	1.0187657642486019	0.997999892571706	0.8952115011838481	0.39648715631095544	0.22446967084430716	0.11678599323418906	0.09701827648093128	0.0798915147756563	0.07980089069263001	19	35	14
P48378	DNA-binding protein RFX2 OS=Homo sapiens GN=RFX2 PE=2 SV=2	Ctrl.1	1	1.0187657642486019	1.0113065578059954	1.024097978474826	0.7750876739913415	0.5513471638710402	0.3403994841554658	0.266800260322561	0.22769081711062045	0.19518866507251395	2	5	2
P48382	DNA-binding protein RFX5 OS=Homo sapiens GN=RFX5 PE=1 SV=1	Ctrl.1	1	0.9882637952591228	0.8630322880524848	0.8082880630108629	0.6270260542160725	0.48928181709381235	0.325009081946309	0.27387450964929555	0.2446677640004474	0.2447946241517164	4	11	6
P48426	Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Homo sapiens GN=PIP4K2A PE=1 SV=2	Ctrl.1	1	0.9862303306598241	0.9552284686043471	0.8192783827798609	0.487907753756088	0.23171062796831707	0.09596368436297704	0.05861520870722931	0.03794846951843674	0.03450849327248865	5	28	4
P48444	Coatomer subunit delta OS=Homo sapiens GN=ARCN1 PE=1 SV=1	Ctrl.1	1	0.9831801337608763	0.9324170424884224	0.8232748626958603	0.5187125202865132	0.23171062796831707	0.10320622657905079	0.06568945803396388	0.04993219673478519	0.04313561659061082	23	78	24
P48449	Lanosterol synthase OS=Homo sapiens GN=LSS PE=1 SV=1	Ctrl.1	1	0.9974143859559665	0.8668341924051389	0.8382616623808576	0.6816796722539235	0.5296242924990104	0.3041867730750971	0.1546228781414842	0.10785354494713599	0.07764410986309947	3	4	2
P48454-3	Isoform 3 of Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform OS=Homo sapiens GN=PPP3CC	Ctrl.1	1	0.8581220609040119	0.8516265749945224	0.7133716650058789	0.6349756713852144	0.48410970486237676	0.2987548664130418	0.23142901368888813	0.11184812068591882	0.05931147281208987	5	25	4
P48506	Glutamate--cysteine ligase catalytic subunit OS=Homo sapiens GN=GCLC PE=1 SV=2	Ctrl.1	1	1.0218159611475497	0.9970494164835423	0.9431692601758399	0.7611758439453431	0.3310151828118815	0.11044876879512452	0.06467885098728751	0.044938977061306666	0.03774366451678447	10	25	10
P48507	Glutamate--cysteine ligase regulatory subunit OS=Homo sapiens GN=GCLM PE=1 SV=1	Ctrl.1	1	1.0370669456422894	0.9875446556019071	0.9101983008688456	0.558460606132223	0.24515811977004973	0.14756679765250244	0.10611373990101858	0.043940333126610956	0.038822054931549735	8	24	6
P48553	Trafficking protein particle complex subunit 10 OS=Homo sapiens GN=TRAPPC10 PE=1 SV=2	Ctrl.1	1	1.033000016443692	0.9457237077227117	0.8232748626958603	0.5336180524786543	0.28136290539009934	0.1511880687605393	0.1334001301612805	0.10385896920835318	0.08627123318122164	5	8	5
P48556	26S proteasome non-ATPase regulatory subunit 8 OS=Homo sapiens GN=PSMD8 PE=1 SV=2	Ctrl.1	1	0.99233072445772	0.9875446556019071	0.8512502221078555	0.5554794996937947	0.2503302320014854	0.10773281546409688	0.06568945803396388	0.04194304525721956	0.03774366451678447	12	61	12
P48634	Protein PRRC2A OS=Homo sapiens GN=PRRC2A PE=1 SV=3	Ctrl.1	1	1.0289330872450948	1.0730875035366247	1.0400838981388234	0.9062563572821839	0.7654726102524759	0.5459066195365581	0.4476989216776308	0.40445079355176006	0.3655743506054267	3	135	41
P48637	Glutathione synthetase OS=Homo sapiens GN=GSS PE=1 SV=1	Ctrl.1	1	1.0146988350500046	0.9922970360427248	0.9111974208478454	0.8595523564134748	0.6909941941198027	0.5612970217457148	0.44567770758427805	0.2117125141554892	0.06686020571544676	26	130	31
P48643	T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1	Ctrl.1	1	0.989280527558772	0.9932475121308882	0.9291815804698424	0.7770750782836271	0.5627258107801987	0.24534111756949792	0.10409252580766584	0.07689558297156918	0.06146825364162042	32	394	61
P48681	Nestin OS=Homo sapiens GN=NES PE=1 SV=2	Ctrl.1	1	0.9943641890570186	0.9143579968133153	0.8652379018138531	0.7721065675529133	0.6051371310779708	0.47076524404479303	0.44567770758427805	0.41843180863749985	0.4378265083946999	48	106	43
P48729-2	Isoform 2 of Casein kinase I isoform alpha OS=Homo sapiens GN=CSNK1A1	Ctrl.1	1	0.9638622200675395	0.8288151488785976	0.6724077458668859	0.36965719836510136	0.1696452811910893	0.12312321767325358	0.10308191876098946	0.08488473444913483	0.06146825364162042	9	20	7
P48735	Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens GN=IDH2 PE=1 SV=2	Ctrl.1	1	0.9770797399629805	0.8886951424329	0.6234508668958941	0.22755779146668872	0.10964877930643575	0.04798184218148852	0.03436063958699649	0.026963386236783998	0.023724589124835948	14	60	13
P48736	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform OS=Homo sapiens GN=PIK3CG PE=1 SV=3	Ctrl.1	1	0.9201427311826195	0.729015159621427	0.5605063082189049	0.3120224738888221	0.20274679947227742	0.11769131101119826	0.08792281306084396	0.06790778755930786	0.06254664405638569	10	19	8
P48960	CD97 antigen OS=Homo sapiens GN=CD97 PE=1 SV=4	Ctrl.1	1	1.0035147797538624	0.9238627576949506	0.8992079810998475	0.7343458859994889	0.5937584841688124	0.4236887196403138	0.40525342571722334	0.37049689977210604	0.38067181641214043	2	4	2
P49005	DNA polymerase delta subunit 2 OS=Homo sapiens GN=POLD2 PE=1 SV=1	Ctrl.1	1	1.0197824965482511	0.9447732316345483	0.854247582044855	0.523681031017227	0.2999825094232676	0.19373800427997254	0.13744255834798597	0.10086303740426608	0.0690169865449773	5	13	5
P49006	MARCKS-related protein OS=Homo sapiens GN=MARCKSL1 PE=1 SV=2	Ctrl.1	1	0.9933474567573694	0.9751884664557813	1.0460786180128223	0.9112248680128977	0.8471919835091593	0.7342127171544753	0.8509311333015013	0.818888026450477	0.9845704486806919	8	82	13
P49023	Paxillin OS=Homo sapiens GN=PXN PE=1 SV=3	Ctrl.1	1	1.0197824965482511	0.9552284686043471	0.9022053410368469	0.7830372911604835	0.6889253492272284	0.5151258151182446	0.514398986758271	0.4553816342212409	0.40116123429268064	12	32	12
P49116	Nuclear receptor subfamily 2 group C member 2 OS=Homo sapiens GN=NR2C2 PE=1 SV=1	Ctrl.1	1	0.982163401461227	0.9124570446369882	0.8272713426118595	0.5475298825246528	0.40032148671311923	0.2489623886775348	0.20010019524192074	0.1567870977472255	0.13372041143089353	5	10	5
P49137	MAP kinase-activated protein kinase 2 OS=Homo sapiens GN=MAPKAPK2 PE=1 SV=1	Ctrl.1	1	0.9963976536563173	0.9504760881635295	0.8692343817298525	0.6250386499237869	0.2617088789106438	0.10682749768708766	0.07579552850072754	0.053926772473567995	0.039900445346315004	10	31	11
P49189	4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens GN=ALDH9A1 PE=1 SV=3	Ctrl.1	1	1.015715567349654	0.9742379903676176	0.8652379018138531	0.6240449477776442	0.3620478562004954	0.17925291984782504	0.09095463420087306	0.059918636081742215	0.045292397420141364	21	86	22
P49207	60S ribosomal protein L34 OS=Homo sapiens GN=RPL34 PE=1 SV=3	Ctrl.1	1	0.9445443063742028	0.9694856099268001	0.8742299816248517	0.7492514181916301	0.6030682861853965	0.48525032847694055	0.15361227109480782	0.08688202231852621	0.06362503447115096	6	21	8
P49247	Ribose-5-phosphate isomerase OS=Homo sapiens GN=RPIA PE=1 SV=3	Ctrl.1	1	1.0319832841440426	1.0151084621586495	1.097033736941814	0.9867462311197462	1.0126995749151	0.8519040281656736	1.006564618489662	0.923745639593526	1.1527993533840741	14	65	17
P49257	Protein ERGIC-53 OS=Homo sapiens GN=LMAN1 PE=1 SV=2	Ctrl.1	1	0.9669124169664873	0.7822418205585847	0.5984728674208984	0.3527642618806746	0.34135940727475284	0.10682749768708766	0.09499706238757855	0.060917280016437925	0.08734962359598691	3	8	3
P49321	Nuclear autoantigenic sperm protein OS=Homo sapiens GN=NASP PE=1 SV=2	Ctrl.1	1	1.0218159611475497	1.0122570338941588	0.9881296592308323	0.894331931528471	0.7675414551450502	0.5359481239894567	0.37897764250363775	0.3025891122127982	0.30302770654904104	8	527	72
P49321-2	Isoform 2 of Nuclear autoantigenic sperm protein OS=Homo sapiens GN=NASP	Ctrl.1	1	1.1143386004156364	1.0958989296525494	1.1649738955138023	1.0006580611657447	0.9216703996418326	0.5947937794950559	0.35977610861678677	0.17076811283296534	0.171464075947678	2	367	1
P49327	Fatty acid synthase OS=Homo sapiens GN=FASN PE=1 SV=3	Ctrl.1	1	1.0014813151545638	0.9875446556019071	0.8802247014988507	0.4680337108332331	0.21205660148886157	0.10411154435606002	0.07579552850072754	0.05692270427765511	0.05176273990873299	93	610	130
P49354	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha OS=Homo sapiens GN=FNTA PE=1 SV=1	Ctrl.1	1	1.0004645828549144	0.9761389425439446	0.8202775027588608	0.6777048636693525	0.4489393416886143	0.20007522871903705	0.11824102446113499	0.06990507542869927	0.056076301567794064	8	44	16
P49356	Protein farnesyltransferase subunit beta OS=Homo sapiens GN=FNTB PE=1 SV=1	Ctrl.1	1	1.103154545119494	0.9884951316900706	0.9671481396718358	0.7333521838533462	0.5120391109121292	0.2770272397648205	0.1515910570014551	0.09986439346957038	0.06254664405638569	3	8	1
P49366	Deoxyhypusine synthase OS=Homo sapiens GN=DHPS PE=1 SV=1	Ctrl.1	1	0.9496279678724493	0.9751884664557813	0.8212766227378605	0.7552136310684866	0.6051371310779708	0.4309312618563875	0.35169125224337583	0.21470844595957628	0.11215260313558813	12	34	12
P49368	T-complex protein 1 subunit gamma OS=Homo sapiens GN=CCT3 PE=1 SV=4	Ctrl.1	1	0.9801299368619284	0.9846932273374166	0.9651498997138362	0.7929743126219109	0.6165157779871293	0.2661634264407099	0.10409252580766584	0.07389965116748207	0.06146825364162042	3	480	71
P49368-2	Isoform 2 of T-complex protein 1 subunit gamma OS=Homo sapiens GN=CCT3	Ctrl.1	1	1.0431673394401852	1.0027522730125236	1.155981815702804	0.9310989109357526	0.7603004980210404	0.36122179302667773	0.12329405969451682	0.10186168133896177	0.08950640442551745	1	413	2
P49406	39S ribosomal protein L19, mitochondrial OS=Homo sapiens GN=MRPL19 PE=1 SV=2	Ctrl.1	1	0.938443912576307	0.8668341924051389	0.7803127035988675	0.45909039151794845	0.17171412608366357	0.0678988332756913	0.052551566427171105	0.04294168919191525	0.038822054931549735	8	21	8
P49411	Elongation factor Tu, mitochondrial OS=Homo sapiens GN=TUFM PE=1 SV=2	Ctrl.1	1	0.9648789523671888	0.8763389532867742	0.6913910254678827	0.38058792197267155	0.1634387465133665	0.0724254221607374	0.056593994613876576	0.043940333126610956	0.039900445346315004	26	170	33
P49427	Ubiquitin-conjugating enzyme E2 R1 OS=Homo sapiens GN=CDC34 PE=1 SV=2	Ctrl.1	1	0.8377874149110259	0.7584799183544965	0.4985608695209154	0.2712806858969696	0.1882648852242576	0.10411154435606002	0.07579552850072754	0.05692270427765511	0.05284113032349825	3	10	3
P49441	Inositol polyphosphate 1-phosphatase OS=Homo sapiens GN=INPP1 PE=1 SV=1	Ctrl.1	1	1.0482510009384316	1.0417217926272282	0.9781384594408339	0.878432697190187	0.7292678246324265	0.5585810684146872	0.34562760996331765	0.09786710560017896	0.03450849327248865	11	33	9
P49448	Glutamate dehydrogenase 2, mitochondrial OS=Homo sapiens GN=GLUD2 PE=1 SV=2	Ctrl.1	1	1.012665370450706	0.9913465599545611	0.9791375794198338	0.7482577160454874	0.35480689907648555	0.08691050659288488	0.041434888913731066	0.03794846951843674	0.04205722617584555	3	70	3
P49454	Centromere protein F OS=Homo sapiens GN=CENPF PE=1 SV=2	Ctrl.1	1	0.9963976536563173	0.9761389425439446	0.9111974208478454	0.796949121206482	0.6351353820202976	0.4236887196403138	0.35775489452343406	0.2846135213882755	0.25450013788460385	20	42	14
P49458	Signal recognition particle 9 kDa protein OS=Homo sapiens GN=SRP9 PE=1 SV=2	Ctrl.1	1	1.0787529699279108	1.0388703643627375	1.1649738955138023	1.0413998491575973	1.0437322483037137	0.749603119363632	0.7417855722604536	0.47135993717637215	0.2857734599127967	6	40	8
P49459	Ubiquitin-conjugating enzyme E2 A OS=Homo sapiens GN=UBE2A PE=1 SV=2	Ctrl.1	1	0.9130256050850744	0.9390703751055671	0.9012062210578471	0.8565712499750466	0.6320321146814363	0.4888715995849775	0.30419272104958656	0.16877082496357393	0.07440893861880367	2	6	2
P49588	Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=AARS PE=1 SV=2	Ctrl.1	1	1.0268996226457965	0.9846932273374166	0.9161930207428446	0.4928762644868018	0.2192975586128715	0.10139559102503236	0.06973188622066935	0.0549254164082637	0.048527568664437165	30	278	63
P49589	Cysteine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=CARS PE=1 SV=3	Ctrl.1	1	1.092987222123001	0.9704360860149635	1.0260962184328257	0.7870120997450545	0.5492783189784659	0.19102205094894487	0.13542134425463323	0.09387252986139615	0.11970133603894502	1	120	2
P49589-3	Isoform 3 of Cysteine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=CARS	Ctrl.1	1	0.9963976536563173	1.01795989042314	0.94217014019684	0.7621695460914858	0.42100993563886174	0.14756679765250244	0.09600766943425491	0.06990507542869927	0.06470342488591622	3	125	32
P49590	Probable histidine--tRNA ligase, mitochondrial OS=Homo sapiens GN=HARS2 PE=1 SV=1	Ctrl.1	1	0.99233072445772	0.9875446556019071	0.9491639800498389	0.8575649521211893	0.6330665371277234	0.3168612219532261	0.15664409223483697	0.08887931018791763	0.05176273990873299	5	45	4
P49593	Protein phosphatase 1F OS=Homo sapiens GN=PPM1F PE=1 SV=3	Ctrl.1	1	1.0197824965482511	0.9856437034255799	0.9052027009738465	0.8158294619831941	0.582379837259654	0.20460181760408314	0.11419859627442952	0.08288744657974341	0.08303606193692582	16	72	15
P49639	Homeobox protein Hox-A1 OS=Homo sapiens GN=HOXA1 PE=1 SV=2	Ctrl.1	1	0.9425108417749042	0.8193103879969624	0.6744059858248856	0.4739959237100896	0.37756419289480236	0.1720103776317513	0.12935770197457502	0.12083591609818013	0.1304852401865977	1	1	1
P49641	Alpha-mannosidase 2x OS=Homo sapiens GN=MAN2A2 PE=2 SV=3	Ctrl.1	1	0.8845571006948939	0.8345180054075789	0.7603303040188709	0.5534920954015093	0.3765297704485152	0.2770272397648205	0.24860933348238637	0.22669217317592477	0.19303188424298343	2	3	2
P49642	DNA primase small subunit OS=Homo sapiens GN=PRIM1 PE=1 SV=1	Ctrl.1	1	0.8398208795103245	0.67863992694876	0.5035564694159145	0.2633310687278276	0.08896033038069315	0.044360571073451656	0.03031821140029102	0.024966098367392595	0.025881369954366493	9	35	14
P49643	DNA primase large subunit OS=Homo sapiens GN=PRIM2 PE=1 SV=2	Ctrl.1	1	0.9323435187784112	0.7945980097047105	0.6114614271478962	0.3388524318346762	0.10757993441386149	0.05612970217457148	0.0404242818670547	0.02896067410617541	0.023724589124835948	11	28	8
P49674	Casein kinase I isoform epsilon OS=Homo sapiens GN=CSNK1E PE=1 SV=1	Ctrl.1	1	0.8957411559910362	0.8202608640851259	0.5954755074838989	0.5346117546247972	0.5275554476064362	0.29241764197397724	0.34461700291664127	0.29260267286584113	0.2976357544752147	2	8	2
P49675	Steroidogenic acute regulatory protein, mitochondrial OS=Homo sapiens GN=STAR PE=1 SV=2	Ctrl.1	1	0.9740295430640326	0.7670342031479683	0.49656262956291575	0.3100350695965366	0.17895508320767345	0.12221789989624438	0.08792281306084396	0.07290100723278638	0.053919520738263525	3	6	3
P49711	Transcriptional repressor CTCF OS=Homo sapiens GN=CTCF PE=1 SV=1	Ctrl.1	1	1.062485253133522	1.0331675078337563	1.1050266967738125	0.8615397607057604	0.7147859103844066	0.41825681297825845	0.25669418985579734	0.20272471874322787	0.14558270599331152	15	32	13
P49715	CCAAT/enhancer-binding protein alpha OS=Homo sapiens GN=CEBPA PE=1 SV=3	Ctrl.1	1	0.968945881565786	0.9599808490451648	0.8572449419818544	0.8009239297910529	0.7261645572935651	0.6002256861571111	0.5679611602321186	0.3894711345313245	0.12509328811277137	1	2	2
P49720	Proteasome subunit beta type-3 OS=Homo sapiens GN=PSMB3 PE=1 SV=2	Ctrl.1	1	0.9984311182556158	0.9884951316900706	0.8752291016038515	0.7373269924379171	0.6082403984168323	0.5060726373481526	0.5133883797115947	0.4863395961968077	0.4313561659061082	2	69	16
P49721	Proteasome subunit beta type-2 OS=Homo sapiens GN=PSMB2 PE=1 SV=1	Ctrl.1	1	0.9933474567573694	0.9428722794582212	0.9052027009738465	0.730371077414918	0.6030682861853965	0.46623865515974694	0.4699322767045109	0.4324128237232397	0.4151803096846291	9	103	15
P49736	DNA replication licensing factor MCM2 OS=Homo sapiens GN=MCM2 PE=1 SV=4	Ctrl.1	1	0.9791132045622791	0.9770894186321083	0.8502511021288557	0.5038069880943721	0.17274854852995067	0.08419455326185722	0.06265763689393478	0.04693626493069807	0.04097883576108027	41	166	45
P49750-4	Isoform 4 of YLP motif-containing protein 1 OS=Homo sapiens GN=YLPM1	Ctrl.1	1	1.066552182332119	0.9827922751610895	0.9451675001338395	0.7790624825759125	0.67754670231807	0.5341374884354383	0.4850913824046563	0.42242638437628266	0.342928151895356	6	12	4
P49755	Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens GN=TMED10 PE=1 SV=2	Ctrl.1	1	0.8987913528899841	0.8468741945537047	0.6034684673158975	0.47896443444080333	0.32584307058044587	0.2181815842592214	0.167760769748277	0.14380472659618132	0.1304852401865977	2	3	2
P49756	RNA-binding protein 25 OS=Homo sapiens GN=RBM25 PE=1 SV=3	Ctrl.1	1	0.9130256050850744	0.8031522944981824	0.6933892654258823	0.5067880945328003	0.24929580955519826	0.11678599323418906	0.06467885098728751	0.03994575738782815	0.03450849327248865	5	16	4
P49757	Protein numb homolog OS=Homo sapiens GN=NUMB PE=1 SV=2	Ctrl.1	1	0.9120088727854251	0.8164589597324718	0.6694103859298864	0.4809518387330888	0.3217053807952973	0.22451880869828592	0.20919565866200804	0.1907409915268794	0.17793441843626961	9	28	10
P49768	Presenilin-1 OS=Homo sapiens GN=PSEN1 PE=1 SV=1	Ctrl.1	1	1.096037419021949	1.0331675078337563	1.1100222966688116	0.9996643590196019	1.0799370339237635	0.9234241325494018	0.998479762116251	0.9487117379609185	0.8087928110739528	2	4	2
P49770	Translation initiation factor eIF-2B subunit beta OS=Homo sapiens GN=EIF2B2 PE=1 SV=3	Ctrl.1	1	0.8621889901026092	0.79174658144022	0.5075529493319139	0.2991043459889664	0.1603354791745051	0.08962645992391252	0.05861520870722931	0.044938977061306666	0.044214007005376095	10	25	9
P49773	Histidine triad nucleotide-binding protein 1 OS=Homo sapiens GN=HINT1 PE=1 SV=2	Ctrl.1	1	1.005548244353161	0.9504760881635295	0.8442563822548568	0.7015537151767783	0.5420373618544561	0.36846433524275146	0.2698320814625901	0.18474912791870518	0.12509328811277137	5	20	3
P49792	E3 SUMO-protein ligase RanBP2 OS=Homo sapiens GN=RANBP2 PE=1 SV=2	Ctrl.1	1	0.8957411559910362	0.8003008662336917	0.6454315064338905	0.382575326264957	0.21412544638143582	0.11044876879512452	0.0808485637341094	0.06491185575522074	0.053919520738263525	50	176	66
P49815	Tuberin OS=Homo sapiens GN=TSC2 PE=1 SV=2	Ctrl.1	1	0.9231929280815675	0.7708361075006224	0.6544235862448889	0.3438209425653899	0.20688448925742595	0.13127107766633653	0.09701827648093128	0.08288744657974341	0.07764410986309947	8	18	9
P49821	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Homo sapiens GN=NDUFV1 PE=1 SV=4	Ctrl.1	1	0.8774399745973487	0.7746380118532765	0.5525133483869062	0.30407285671968015	0.10757993441386149	0.04617120662747008	0.029307604353614656	0.024966098367392595	0.022646198710070682	9	20	8
P49840	Glycogen synthase kinase-3 alpha OS=Homo sapiens GN=GSK3A PE=1 SV=2	Ctrl.1	1	0.9313267864787618	0.8962989511382082	0.854247582044855	0.6250386499237869	0.37756419289480236	0.1810635554018435	0.0808485637341094	0.0529281285388723	0.04960595907920244	5	23	4
P49841-2	Isoform 2 of Glycogen synthase kinase-3 beta OS=Homo sapiens GN=GSK3B	Ctrl.1	1	1.0004645828549144	0.93716942292924	0.801294223157864	0.5872779683703625	0.3537724766301984	0.17834760207081585	0.0808485637341094	0.050930840669480885	0.045292397420141364	7	27	9
P49902	Cytosolic purine 5'-nucleotidase OS=Homo sapiens GN=NT5C2 PE=1 SV=1	Ctrl.1	1	0.9780964722626297	0.9884951316900706	0.88422118141485	0.796949121206482	0.6382386493591591	0.4101089529851755	0.13744255834798597	0.06790778755930786	0.05499791115302879	4	32	14
P49903	Selenide, water dikinase 1 OS=Homo sapiens GN=SEPHS1 PE=1 SV=2	Ctrl.1	1	0.9648789523671888	0.9761389425439446	0.9221877406168435	0.8486216328059046	0.6806499696569315	0.5250843106653461	0.475995918984569	0.44439655093958813	0.38067181641214043	8	51	11
P49914	5-formyltetrahydrofolate cyclo-ligase OS=Homo sapiens GN=MTHFS PE=1 SV=2	Ctrl.1	1	0.9699626138654353	0.8003008662336917	0.47258375006691977	0.22855149361283147	0.1768862383150992	0.1185966287882075	0.08994402715419669	0.07090371936339496	0.06470342488591622	8	17	5
P49915	GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens GN=GMPS PE=1 SV=1	Ctrl.1	1	1.0401171425412372	1.0056037012770143	0.9641507797348363	0.6618056293310685	0.247226964662624	0.11316472212615218	0.07781674259408028	0.059918636081742215	0.053919520738263525	33	204	46
P49916	DNA ligase 3 OS=Homo sapiens GN=LIG3 PE=1 SV=2	Ctrl.1	1	0.8723563130991022	0.7993503901455282	0.6694103859298864	0.6031772027086465	0.4096312887297034	0.3422101197094842	0.2961078646761756	0.22868946104531615	0.14773948682284205	2	2	2
P49918	Cyclin-dependent kinase inhibitor 1C OS=Homo sapiens GN=CDKN1C PE=1 SV=1	Ctrl.1	1	0.9262431249805154	0.9143579968133153	0.8022933431368638	0.6777048636693525	0.5410029394081688	0.3385888486014473	0.28296997306938293	0.20272471874322787	0.16283695262955583	5	10	5
P49959	Double-strand break repair protein MRE11A OS=Homo sapiens GN=MRE11A PE=1 SV=3	Ctrl.1	1	0.7330639880471476	0.6700856421552883	0.6414350265178912	0.613114224170074	0.5130735333584163	0.33406225971640124	0.2263759784555063	0.13481693118392002	0.08087928110739527	17	38	17
P50053	Ketohexokinase OS=Homo sapiens GN=KHK PE=1 SV=1	Ctrl.1	1	1.0350334810429906	1.0122570338941588	0.9141947807848448	0.8327223984676208	0.7147859103844066	0.6563553883316826	0.605353620959144	0.5182962021070703	0.4475320221275872	6	11	3
P50148	Guanine nucleotide-binding protein G(q) subunit alpha OS=Homo sapiens GN=GNAQ PE=1 SV=4	Ctrl.1	1	1.1051880097187925	0.9827922751610895	0.996122619062831	0.6777048636693525	0.4716966355069312	0.22361349092127672	0.23041840664221178	0.17775862037583526	0.10999582230605758	1	2	1
P50213	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial OS=Homo sapiens GN=IDH3A PE=1 SV=1	Ctrl.1	1	0.8225364304162863	0.6776894508605965	0.4306207109489269	0.2315326000512597	0.13447491801732686	0.05794033772858991	0.041434888913731066	0.024966098367392595	0.020489417880540137	2	24	9
P50213-2	Isoform 2 of Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial OS=Homo sapiens GN=IDH3A	Ctrl.1	1	0.881506903795946	0.7765389640296034	0.5235388689959112	0.31897838891182134	0.19343699745569326	0.10049027324802313	0.06973188622066935	0.050930840669480885	0.05284113032349825	1	20	1
P50219	Motor neuron and pancreas homeobox protein 1 OS=Homo sapiens GN=MNX1 PE=1 SV=3	Ctrl.1	1	0.8632057224022585	0.6102056486009859	0.5175441491219123	0.33090281466553423	0.21515986882772298	0.10592217991007845	0.12127284560116408	0.10186168133896177	0.11754455520941447	1	1	1
P50238	Cysteine-rich protein 1 OS=Homo sapiens GN=CRIP1 PE=1 SV=3	Ctrl.1	1	0.9455610386738522	0.935268470752913	0.8152819028638616	0.8834012079209008	0.7644381878061889	0.6400596683455166	0.8428462769280904	0.8548392080995224	0.8087928110739528	1	2	1
